0.000000000000000000e+00,1.161591648891501460e+00
2.000400080016003206e-03,1.161591648891501460e+00
4.000800160032006413e-03,1.151008387167237190e+00
6.001200240048009185e-03,1.140294097441209686e+00
8.001600320064012825e-03,1.129451884483885449e+00
1.000200040008001647e-02,1.118484785596982833e+00
1.200240048009601837e-02,1.107395772311680071e+00
1.400280056011202201e-02,1.096187752039698093e+00
1.600320064012802565e-02,1.084863569678654382e+00
1.800360072014402929e-02,1.073426009172891771e+00
2.000400080016003293e-02,1.061877795031149763e+00
2.200440088017603657e-02,1.050221593802180386e+00
2.400480096019203674e-02,1.038460015509561130e+00
2.600520104020804038e-02,1.026595615046866250e+00
2.800560112022404402e-02,1.014630893534310463e+00
3.000600120024004766e-02,1.002568299637883964e+00
3.200640128025605130e-02,9.904102308522242382e-01
3.400680136027205147e-02,9.781590347480125791e-01
3.600720144028805858e-02,9.658170101851240030e-01
3.800760152030405875e-02,9.533864084923761029e-01
4.000800160032006586e-02,9.408694346148788190e-01
4.200840168033606603e-02,9.282682482298665327e-01
4.400880176035207314e-02,9.155849648319875911e-01
4.600920184036807331e-02,9.028216567888127653e-01
4.800960192038407348e-02,8.899803543675534057e-01
5.001000200040008059e-02,8.770630467336618663e-01
5.201040208041608076e-02,8.640716829222150341e-01
5.401080216043208787e-02,8.510081727828711085e-01
5.601120224044808804e-02,8.378743878990564387e-01
5.801160232046409515e-02,8.246721624822407337e-01
6.001200240048009532e-02,8.114032942419143746e-01
6.201240248049610243e-02,7.980695452320349936e-01
6.401280256051210260e-02,7.846726426745679328e-01
6.601320264052810971e-02,7.712142797608342315e-01
6.801360272054410294e-02,7.576961164312179253e-01
7.001400280056011005e-02,7.441197801339418660e-01
7.201440288057611716e-02,7.304868665634586256e-01
7.401480296059212427e-02,7.167989403790652192e-01
7.601520304060811750e-02,7.030575359042965378e-01
7.801560312062412461e-02,6.892641578076174058e-01
8.001600320064013172e-02,6.754202817650873936e-01
8.201640328065612495e-02,6.615273551052792689e-01
8.401680336067213206e-02,6.475867974372127023e-01
8.601720344068813917e-02,6.336000012616216370e-01
8.801760352070414628e-02,6.195683325660804597e-01
9.001800360072013951e-02,6.054931314044655899e-01
9.201840368073614662e-02,5.913757124612419869e-01
9.401880376075215373e-02,5.772173656008737774e-01
9.601920384076814696e-02,5.630193564029628561e-01
9.801960392078415407e-02,5.487829266833936792e-01
1.000200040008001612e-01,5.345092950019382227e-01
1.020204040808161683e-01,5.201996571566989136e-01
1.040208041608321615e-01,5.058551866657785556e-01
1.060212042408481686e-01,4.914770352365266382e-01
1.080216043208641757e-01,4.770663332227435549e-01
1.100220044008801829e-01,4.626241900701481002e-01
1.120224044808961761e-01,4.481516947504635140e-01
1.140228045609121832e-01,4.336499161844967754e-01
1.160232046409281903e-01,4.191199036544235312e-01
1.180236047209441835e-01,4.045626872056798384e-01
1.200240048009601906e-01,3.899792780387155156e-01
1.220244048809761978e-01,3.753706688908972078e-01
1.240248049609922049e-01,3.607378344088810751e-01
1.260252050410081981e-01,3.460817315116381243e-01
1.280256051210242052e-01,3.314032997445397477e-01
1.300260052010402123e-01,3.167034616246109380e-01
1.320264052810562194e-01,3.019831229772852454e-01
1.340268053610722265e-01,2.872431732649294300e-01
1.360272054410882059e-01,2.724844859072502734e-01
1.380276055211042130e-01,2.577079185939837869e-01
1.400280056011202201e-01,2.429143135899231032e-01
1.420284056811362272e-01,2.281044980326173421e-01
1.440288057611522343e-01,2.132792842228989905e-01
1.460292058411682414e-01,2.035053975712391434e+02
1.480296059211842485e-01,1.777424114173332157e+02
1.500300060012002279e-01,1.523107083468851499e+02
1.520304060812162350e-01,1.305371872241646827e+02
1.540308061612322421e-01,1.119273172607352649e+02
1.560312062412482492e-01,9.604995135900990988e+01
1.580316063212642563e-01,8.252979892349577540e+01
1.600320064012802634e-01,7.104063805601924741e+01
1.620324064812962706e-01,6.129924747246274563e+01
1.640328065613122499e-01,5.306001546307019368e+01
1.660332066413282570e-01,4.611017207098027626e+01
1.680336067213442641e-01,4.026558672585228749e+01
1.700340068013602712e-01,3.536707387216216603e+01
1.720344068813762783e-01,3.127715180815127027e+01
1.740348069613922855e-01,2.787720384369934834e+01
1.760352070414082926e-01,2.506499528987068715e+01
1.780356071214242719e-01,2.275250429246277761e+01
1.800360072014402790e-01,2.086402888007673440e+01
1.820364072814562861e-01,1.933453668751917931e+01
1.840368073614722932e-01,1.810822758016584189e+01
1.860372074414883004e-01,1.713728282470797382e+01
1.880376075215043075e-01,1.638077753252600388e+01
1.900380076015203146e-01,1.580373585955527460e+01
1.920384076815362939e-01,1.537631090497836084e+01
1.940388077615523010e-01,1.507307343592276183e+01
1.960392078415683081e-01,1.487239550181539016e+01
1.980396079215843153e-01,1.475591671611144839e+01
2.000400080016003224e-01,1.470808249667826395e+01
2.020404080816163295e-01,1.471574489180417622e+01
2.040408081616323366e-01,1.476781779569318331e+01
2.060412082416483437e-01,1.485497939245569299e+01
2.080416083216643230e-01,1.496354629919526502e+01
2.100420084016803302e-01,1.507737339396328657e+01
2.120424084816963373e-01,1.519802787142572598e+01
2.140428085617123444e-01,1.532643593713553720e+01
2.160432086417283515e-01,1.546256682351413225e+01
2.180436087217443586e-01,1.560574656360574686e+01
2.200440088017603657e-01,1.575490041758450310e+01
2.220444088817763451e-01,1.590873519876319797e+01
2.240448089617923522e-01,1.606587226337343566e+01
2.260452090418083593e-01,1.622494098978202004e+01
2.280456091218243664e-01,1.638512130225317165e+01
2.300460092018403735e-01,1.655031127289243642e+01
2.320464092818563806e-01,1.671836197432337201e+01
2.340468093618723877e-01,1.688594028163883110e+01
2.360472094418883671e-01,1.705058728318645578e+01
2.380476095219043742e-01,1.721053079008446574e+01
2.400480096019203813e-01,1.736453600283639886e+01
2.420484096819363884e-01,1.751178653448290135e+01
2.440488097619523955e-01,1.765178963073094920e+01
2.460492098419684026e-01,1.778430071609081864e+01
2.480496099219844097e-01,1.790926340429230379e+01
2.500500100020003891e-01,1.802676190200654105e+01
2.520504100820163962e-01,1.813698335582113330e+01
2.540508101620324033e-01,1.824018818122840457e+01
2.560512102420484104e-01,1.833668679983349392e+01
2.580516103220644175e-01,1.842682151800847024e+01
2.600520104020804246e-01,1.851095252600943653e+01
2.620524104820964317e-01,1.858944719300678017e+01
2.640528105621124388e-01,1.866267199201417526e+01
2.660532106421284460e-01,1.873098651620748356e+01
2.680536107221444531e-01,1.879473915140133045e+01
2.700540108021604602e-01,1.885426405354484913e+01
2.720544108821764118e-01,1.890987914771999101e+01
2.740548109621924189e-01,1.896188492064817055e+01
2.760552110422084260e-01,1.901056382348717833e+01
2.780556111222244331e-01,1.905618013827902502e+01
2.800560112022404402e-01,1.909898019102374178e+01
2.820564112822564473e-01,1.913919281841951658e+01
2.840568113622724544e-01,1.917703001478150071e+01
2.860572114422884615e-01,1.921268770143127469e+01
2.880576115223044686e-01,1.924634657356047640e+01
2.900580116023204758e-01,1.927817298986385097e+01
2.920584116823364829e-01,1.930831987829731489e+01
2.940588117623524900e-01,1.933692763813599313e+01
2.960592118423684971e-01,2.609598098501790275e+01
2.980596119223845042e-01,2.591974291552313403e+01
3.000600120024004558e-01,2.513492594502811528e+01
3.020604120824164629e-01,3.751154674966009139e+01
3.040608121624324700e-01,3.518556621547633512e+01
3.060612122424484771e-01,3.585693088226512515e+01
3.080616123224644842e-01,3.374347493296532008e+01
3.100620124024804913e-01,3.191297449587195700e+01
3.120624124824964984e-01,3.032939578142860881e+01
3.140628125625125056e-01,2.896208071929950023e+01
3.160632126425285127e-01,2.778442670105585321e+01
3.180636127225445198e-01,2.677305499322686089e+01
3.200640128025605269e-01,2.590727095840622951e+01
3.220644128825765340e-01,2.516869582856637777e+01
3.240648129625925411e-01,2.454099783660277012e+01
3.260652130426085482e-01,2.400968042226025645e+01
3.280656131226244998e-01,2.356190355952125159e+01
3.300660132026405069e-01,2.318632523345864982e+01
3.320664132826565140e-01,2.287295646707439545e+01
3.340668133626725211e-01,2.261302683475953046e+01
3.360672134426885282e-01,2.239885923544938251e+01
3.380676135227045354e-01,2.222375355138695596e+01
3.400680136027205425e-01,2.208187913031021665e+01
3.420684136827365496e-01,2.196817606517165800e+01
3.440688137627525567e-01,2.187826515999580579e+01
3.460692138427685638e-01,2.180836634744085245e+01
3.480696139227845709e-01,2.175522520566878981e+01
3.500700140028005780e-01,2.171604712784565550e+01
3.520704140828165851e-01,2.168843863270153349e+01
3.540708141628325922e-01,2.167035526725543804e+01
3.560712142428485438e-01,2.166005553943093531e+01
3.580716143228645509e-01,2.165606032286651583e+01
3.600720144028805580e-01,2.165711719478555253e+01
3.620724144828965652e-01,2.166216919562326382e+01
3.640728145629125723e-01,2.167032753222391506e+01
3.660732146429285794e-01,2.168084778335383334e+01
3.680736147229445865e-01,2.169310920393188624e+01
3.700740148029605936e-01,2.170659676170988206e+01
3.720744148829766007e-01,2.172088557655318652e+01
3.740748149629926078e-01,3.954585309933028014e+01
3.760752150430086149e-01,3.824597051452433760e+01
3.780756151230246220e-01,3.582935248360304570e+01
3.800760152030406291e-01,3.370654764557046690e+01
3.820764152830566363e-01,3.184779040419550711e+01
3.840768153630725879e-01,3.022264037344919885e+01
3.860772154430885950e-01,2.880412614255181225e+01
3.880776155231046021e-01,2.756830448808339895e+01
3.900780156031206092e-01,2.649389385948938269e+01
3.920784156831366163e-01,2.556196481020955957e+01
3.940788157631526234e-01,2.475567497206711920e+01
3.960792158431686305e-01,2.406003955022073981e+01
3.980796159231846376e-01,2.346173067275289981e+01
4.000800160032006447e-01,2.294890059508165692e+01
4.020804160832166518e-01,2.251102495269308079e+01
4.040808161632326589e-01,2.213876311710950873e+01
4.060812162432486661e-01,2.182383333849610807e+01
4.080816163232646732e-01,2.155890081901763367e+01
4.100820164032806803e-01,2.133747720238428514e+01
4.120824164832966874e-01,2.115383021981716993e+01
4.140828165633126390e-01,2.108641040283594492e+01
4.160832166433286461e-01,2.106550887279121298e+01
4.180836167233446532e-01,2.104914665723361722e+01
4.200840168033606603e-01,2.103665108988310450e+01
4.220844168833766674e-01,2.102743762675456907e+01
4.240848169633926745e-01,2.102099926656570972e+01
4.260852170434086816e-01,2.101689712477087824e+01
4.280856171234246887e-01,2.101475205360980070e+01
4.300860172034406959e-01,2.101423720731818179e+01
4.320864172834567030e-01,2.101507145882577632e+01
4.340868173634727101e-01,2.101701358097793815e+01
4.360872174434887172e-01,2.101985711260522294e+01
4.380876175235047243e-01,2.102342583635492090e+01
4.400880176035207314e-01,2.102756980182833502e+01
4.420884176835366830e-01,2.103216183357567104e+01
4.440888177635526901e-01,2.103709446952680651e+01
4.460892178435686972e-01,2.104227728056207880e+01
4.480896179235847043e-01,2.104763452731918605e+01
4.500900180036007114e-01,2.105310311450622507e+01
4.520904180836167185e-01,2.105863080752474303e+01
4.540908181636327257e-01,2.106417467999957438e+01
4.560912182436487328e-01,2.106969976407319223e+01
4.580916183236647399e-01,2.107517787884626514e+01
4.600920184036807470e-01,2.108058661471925888e+01
4.620924184836967541e-01,2.108590845445315409e+01
4.640928185637127612e-01,2.109113001353636818e+01
4.660932186437287683e-01,2.109624138483445321e+01
